date,equity,benchmark_equity,drawdown,state
2019-12-10,2092899.05,107545.1,-0.0192,ON
2019-12-11,2110722.28,107850.39,-0.0109,ON
2019-12-12,2165297.4,108779.92,0.0,ON
2019-12-13,2169190.41,108845.11,0.0,ON
2019-12-16,2213898.72,109592.9,0.0,ON
2019-12-17,2215352.73,109616.89,0.0,ON
2019-12-18,2215768.94,109623.76,0.0,ON
2019-12-19,2243015.96,110073.1,0.0,ON
2019-12-20,2272518.47,110555.7,0.0,ON
2019-12-23,2282932.37,110724.57,0.0,ON
2019-12-24,2283146.81,110728.04,0.0,ON
2019-12-26,2319607.04,111317.46,0.0,ON
2019-12-27,2317884.75,111289.91,-0.0007,ON
2019-12-30,2279548.95,110676.36,-0.0173,ON
2019-12-31,2296161.11,110945.21,-0.0101,ON
2020-01-02,2360580.41,111982.74,0.0,ON
2020-01-03,2306955.91,111134.78,-0.0227,ON
2020-01-06,2333360.08,111558.78,-0.0115,ON
2020-01-07,2313676.0,111245.08,-0.0199,ON
2020-01-08,2350667.64,111837.95,-0.0042,ON
2020-01-09,2398487.18,112596.32,0.0,ON
2020-01-10,2377780.63,112272.3,-0.0086,ON
2020-01-13,2426837.65,113044.41,0.0,ON
2020-01-14,2415739.61,112872.09,-0.0046,ON
2020-01-15,2432116.56,113127.16,0.0,ON
2020-01-16,2492809.57,114068.18,0.0,ON
2020-01-17,2516087.03,114423.23,0.0,ON
2020-01-21,2501306.44,114199.17,-0.0059,ON
2020-01-22,2502211.61,114212.95,-0.0055,ON
2020-01-23,2510818.84,114343.91,-0.0021,ON
2020-01-24,2443833.74,113327.06,-0.0287,ON
2020-01-27,2326314.13,111510.5,-0.0754,ON
2020-01-28,2399448.93,112679.06,-0.0464,ON
2020-01-29,2393503.64,112585.99,-0.0487,ON
2020-01-30,2416807.69,112951.38,-0.0395,ON
2020-01-31,2285154.11,110900.41,-0.0918,ON
2020-02-03,2336078.05,111724.2,-0.0715,ON
2020-02-04,2442894.36,113427.05,-0.0291,ON
2020-02-05,2527526.99,114736.92,0.0,ON
2020-02-06,2553038.65,115122.95,0.0,ON
2020-02-07,2512219.5,114509.41,-0.016,ON
2020-02-10,2568482.82,115364.25,0.0,ON
2020-02-11,2581835.67,115564.17,0.0,ON
2020-02-12,2631739.53,116308.74,0.0,ON
2020-02-13,2623315.86,116184.65,-0.0032,ON
2020-02-14,2635924.37,116370.79,0.0,ON
2020-02-18,2615544.24,116070.88,-0.0077,ON
2020-02-19,2653061.1,116625.84,0.0,ON
2020-02-20,2620364.07,116146.73,-0.0123,ON
2020-02-21,2539409.3,114950.63,-0.0428,ON
2020-02-24,2286745.44,111138.22,-0.1381,ON
2020-02-25,2078867.09,107770.51,-0.2164,ON
2020-02-26,2055927.08,107374.1,-0.2251,ON
2020-02-27,1778921.61,102551.75,-0.3295,PAUSED
2020-02-28,1778921.61,102120.86,-0.3295,PAUSED
2020-03-02,1778921.61,106543.39,-0.3295,PAUSED
2020-03-03,1778921.61,103492.79,-0.3295,PAUSED
2020-03-04,1778921.61,107842.89,-0.3295,PAUSED
2020-03-05,1778921.61,104258.02,-0.3295,PAUSED
2020-03-06,1778921.61,102534.51,-0.3295,PAUSED
2020-03-09,1778921.61,94527.13,-0.3295,PAUSED
2020-03-10,1778921.61,99418.4,-0.3295,PAUSED
2020-03-11,1778921.61,94571.93,-0.3295,PAUSED
2020-03-12,1778921.61,85523.56,-0.3295,PAUSED
2020-03-13,1778921.61,92834.65,-0.3295,PAUSED
2020-03-16,1778921.61,82676.33,-0.3295,PAUSED
2020-03-17,1778921.61,87140.2,-0.3295,PAUSED
2020-03-18,1778921.61,82728.03,-0.3295,PAUSED
2020-03-19,1778921.61,82903.84,-0.3295,PAUSED
2020-03-20,1778921.61,79331.18,-0.3295,PAUSED
2020-03-23,1778921.61,77302.82,-0.3295,PAUSED
2020-03-24,1778921.61,84306.69,-0.3295,PAUSED
2020-03-25,1778921.61,85568.78,-0.3295,PAUSED
2020-03-26,1778921.61,90565.13,-0.3295,PAUSED
2020-03-27,1778921.61,87867.58,-0.3295,PAUSED
2020-03-30,1778921.61,90721.15,-0.3295,PAUSED
2020-03-31,1778921.61,89368.91,-0.3295,PAUSED
2020-04-01,1778921.61,85346.88,-0.3295,PAUSED
2020-04-02,1778921.61,87316.28,-0.3295,PAUSED
2020-04-03,1778921.61,86054.2,-0.3295,PAUSED
2020-04-06,1778921.61,91834.15,-0.3295,PAUSED
2020-04-07,1778921.61,91927.76,-0.3295,PAUSED
2020-04-08,1778921.61,95013.64,-0.3295,PAUSED
2020-04-09,1778921.61,96459.49,-0.3295,PAUSED
2020-04-13,1778921.61,95578.8,-0.3295,PAUSED
2020-04-14,1778921.61,98397.67,-0.3295,PAUSED
2020-04-15,1778921.61,96306.94,-0.3295,PAUSED
2020-04-16,1778921.61,96771.54,-0.3295,PAUSED
2020-04-17,1778921.61,99385.87,-0.3295,PAUSED
2020-04-20,1778921.61,97634.89,-0.3295,PAUSED
2020-04-21,1778921.61,94670.39,-0.3295,PAUSED
2020-04-22,1778921.61,96771.54,-0.3295,PAUSED
2020-04-23,1778921.61,96764.61,-0.3295,PAUSED
2020-04-24,1778921.61,98113.38,-0.3295,PAUSED
2020-04-27,1778921.61,99527.98,-0.3295,PAUSED
2020-04-28,1778921.61,99070.35,-0.3295,PAUSED
2020-04-29,1778921.61,101663.83,-0.3295,PAUSED
2020-04-30,1778921.61,100717.28,-0.3295,PAUSED
2020-05-01,1778921.61,98051.0,-0.3295,PAUSED
2020-05-04,1778921.61,98321.43,-0.3295,PAUSED
2020-05-05,1778921.61,99229.82,-0.3295,PAUSED
2020-05-06,1778921.61,98557.16,-0.3295,PAUSED
2020-05-07,1778921.61,99746.44,-0.3295,PAUSED
2020-05-08,1778921.61,101396.89,-0.3295,PAUSED
2020-05-11,1778921.61,101417.68,-0.3295,PAUSED
2020-05-12,1778921.61,99396.26,-0.3295,PAUSED
2020-05-13,1778921.61,97638.37,-0.3295,PAUSED
2020-05-14,1778921.61,98806.83,-0.3295,PAUSED
2020-05-15,1778921.61,99261.03,-0.3295,PAUSED
2020-05-18,1778921.61,102284.5,-0.3295,PAUSED
2020-05-19,1778921.61,101233.93,-0.3295,PAUSED
2020-05-20,1778921.61,102953.68,-0.3295,PAUSED
2020-05-21,1778921.61,102242.89,-0.3295,PAUSED
2020-05-22,1778921.61,102437.05,-0.3295,PAUSED
2020-05-26,1778921.61,103699.16,-0.3295,PAUSED
2020-05-27,1778921.61,105242.1,-0.3295,PAUSED
2020-05-28,1778921.61,105047.95,-0.3295,PAUSED
2020-05-29,1778921.61,105515.98,-0.3295,PAUSED
2020-06-01,1778921.61,105942.47,-0.3295,PAUSED
2020-06-02,1778921.61,106819.69,-0.3295,PAUSED
2020-06-03,1778921.61,108241.27,-0.3295,PAUSED
2020-06-04,1778921.61,107956.96,-0.3295,PAUSED
2020-06-05,1778921.61,110723.83,-0.3295,PAUSED
2020-06-08,1778921.61,112062.19,-0.3295,ON
2020-06-09,1739126.26,111226.56,-0.0224,ON
2020-06-10,1710015.62,110605.97,-0.0387,ON
2020-06-11,1414272.47,104229.62,-0.205,ON
2020-06-12,1465082.38,105477.82,-0.1764,ON
2020-06-15,1506115.73,106462.55,-0.1534,ON
2020-06-16,1593084.2,108511.72,-0.1045,ON
2020-06-17,1573231.81,108060.98,-0.1156,ON
2020-06-18,1575048.32,108102.57,-0.1146,ON
2020-06-19,1548044.67,107484.78,-0.1298,ON
2020-06-22,1577837.9,108174.32,-0.113,ON
2020-06-23,1599629.69,108672.32,-0.1008,ON
2020-06-24,1477216.4,105900.24,-0.1696,ON
2020-06-25,1524725.35,107035.53,-0.1429,ON
2020-06-26,1416083.25,104493.31,-0.204,ON
2020-06-29,1478520.86,106029.07,-0.1689,ON
2020-06-30,1535338.09,107387.25,-0.1369,ON
2020-07-01,1567602.96,108139.49,-0.1188,ON
2020-07-02,1593501.29,108735.01,-0.1042,ON
2020-07-06,1667300.16,110413.61,-0.0627,ON
2020-07-07,1615710.17,109274.79,-0.0917,ON
2020-07-08,1652784.52,110110.6,-0.0709,ON
2020-07-09,1624557.02,109483.75,-0.0868,ON
2020-07-10,1674319.28,110601.63,-0.0588,ON
2020-07-13,1630827.46,109643.97,-0.0832,ON
2020-07-14,1694227.16,111064.8,-0.0476,ON
2020-07-15,1740924.08,112085.21,-0.0214,ON
2020-07-16,1723722.08,111716.04,-0.031,ON
2020-07-17,1738713.08,112039.9,-0.0226,ON
2020-07-20,1780868.23,112945.37,0.0,ON
2020-07-21,1792236.16,113185.69,0.0,ON
2020-07-22,1822839.33,113829.92,0.0,ON
2020-07-23,1757590.99,112471.75,-0.0358,ON
2020-07-24,1723631.93,111747.38,-0.0544,ON
2020-07-27,1761340.78,112562.3,-0.0337,ON
2020-07-28,1727828.64,111848.41,-0.0521,ON
2020-07-29,1791579.37,113224.01,-0.0171,ON
2020-07-30,1772400.47,112819.99,-0.0277,ON
2020-07-31,1814417.36,113711.5,-0.0046,ON
2020-08-03,1852261.76,114502.08,0.0,ON
2020-08-04,1873725.76,114944.37,0.0,ON
2020-08-05,1908637.94,115658.27,0.0,ON
2020-08-06,1946913.63,116431.4,0.0,ON
2020-08-07,1951106.52,116514.98,0.0,ON
2020-08-10,1968601.64,116863.24,0.0,ON
2020-08-11,1919851.03,115898.57,-0.0248,ON
2020-08-12,2000152.42,117514.46,0.0,ON
2020-08-13,1989304.92,117302.02,-0.0054,ON
2020-08-14,1989480.72,117305.47,-0.0053,ON
2020-08-17,2008442.04,117678.15,0.0,ON
2020-08-18,2021458.24,117932.36,0.0,ON
2020-08-19,1996208.51,117441.33,-0.0125,ON
2020-08-20,2014855.45,117807.02,-0.0033,ON
2020-08-21,2036295.76,118224.88,0.0,ON
2020-08-24,2098198.09,119422.87,0.0,ON
2020-08-25,2120225.58,119840.78,0.0,ON
2020-08-26,2183994.26,121042.24,0.0,ON
2020-08-27,2198321.49,121306.93,0.0,ON
2020-08-28,2240920.34,122090.48,0.0,ON
2020-08-31,2216568.47,121648.24,-0.0109,ON
2020-09-01,2279198.33,122793.97,0.0,ON
2020-09-02,2378097.76,124570.07,0.0,ON
2020-09-03,2132575.31,120283.07,-0.1032,ON
2020-09-04,2080341.13,119301.02,-0.1252,ON
2020-09-08,1909817.33,116041.35,-0.1969,ON
2020-09-09,2022959.32,118332.87,-0.1493,ON
2020-09-10,1917582.31,116278.2,-0.1936,ON
2020-09-11,1920508.32,116337.34,-0.1924,ON
2020-09-14,1996396.59,117869.68,-0.1605,ON
2020-09-15,2026654.54,118465.17,-0.1478,ON
2020-09-16,2002526.62,117995.05,-0.1579,ON
2020-09-17,1949689.1,116957.27,-0.1801,ON
2020-09-18,1882350.14,115610.76,-0.2085,ON
2020-09-21,1819500.54,114324.06,-0.2349,ON
2020-09-22,1875092.11,115488.38,-0.2115,ON
2020-09-23,1744637.07,112810.11,-0.2664,ON
2020-09-24,1758586.96,113110.78,-0.2605,ON
2020-09-25,1843880.33,114939.44,-0.2246,ON
2020-09-28,1935757.2,116848.51,-0.186,ON
2020-09-29,1904130.28,116212.14,-0.1993,ON
2020-09-30,1947442.84,117093.29,-0.1811,ON
2020-10-01,1984949.33,117845.0,-0.1653,ON
2020-10-02,1928411.85,116726.14,-0.1891,ON
2020-10-05,2031000.98,118796.03,-0.146,ON
2020-10-06,1944384.34,117107.26,-0.1824,ON
2020-10-07,2045919.25,119145.69,-0.1397,ON
2020-10-08,2100316.51,120201.64,-0.1168,ON
2020-10-09,2156584.77,121275.06,-0.0931,ON
2020-10-12,2260665.79,123226.05,-0.0494,ON
2020-10-13,2216408.27,122421.91,-0.068,ON
2020-10-14,2174627.61,121652.67,-0.0856,ON
2020-10-15,2166564.91,121502.32,-0.089,ON
2020-10-16,2162636.58,121428.88,-0.0906,ON
2020-10-19,2063999.26,119582.77,-0.1321,ON
2020-10-20,2088803.38,120061.8,-0.1216,ON
2020-10-21,2076938.96,119834.48,-0.1266,ON
2020-10-22,2111118.09,120491.83,-0.1123,ON
2020-10-23,2132621.2,120900.93,-0.1032,ON
2020-10-26,2014389.35,118666.69,-0.1529,ON
2020-10-27,1993555.33,118257.59,-0.1617,ON
2020-10-28,1789143.19,114215.68,-0.2477,ON
2020-10-29,1843693.5,115376.48,-0.2247,ON
2020-10-30,1786033.01,114173.7,-0.249,ON
2020-11-02,1846090.26,115453.44,-0.2237,ON
2020-11-03,1943873.22,117491.87,-0.1826,ON
2020-11-04,2074205.24,120117.72,-0.1278,ON
2020-11-05,2195563.97,122460.35,-0.0768,ON
2020-11-06,2194059.88,122432.39,-0.0774,ON
2020-11-09,2276767.86,123970.81,-0.0426,ON
2020-11-10,2266751.96,123789.02,-0.0468,ON
2020-11-11,2317267.06,124708.57,-0.0256,ON
2020-11-12,2249828.57,123498.79,-0.0539,ON
2020-11-13,2343272.68,125208.59,-0.0146,ON
2020-11-16,2431021.61,126771.49,0.0,ON
2020-11-17,2391797.34,126089.67,-0.0161,ON
2020-11-18,2305443.44,124572.22,-0.0517,ON
2020-11-19,2334562.08,125096.68,-0.0397,ON
2020-11-20,2286602.27,124240.05,-0.0594,ON
2020-11-23,2327722.75,124984.79,-0.0425,ON
2020-11-24,2440248.07,126998.77,0.0,ON
2020-11-25,2428960.97,126802.97,-0.0046,ON
2020-11-27,2449254.18,127156.1,0.0,ON
2020-11-30,2416726.23,126593.19,-0.0133,ON
2020-12-01,2496023.8,127977.78,0.0,ON
2020-12-02,2511776.6,128247.01,0.0,ON
2020-12-03,2509722.76,128212.05,-0.0008,ON
2020-12-04,2574604.15,129316.9,0.0,ON
2020-12-07,2558735.55,129051.22,-0.0062,ON
2020-12-08,2581197.02,129428.84,0.0,ON
2020-12-09,2511744.28,128267.98,-0.0269,ON
2020-12-10,2509280.1,128226.04,-0.0279,ON
2020-12-11,2500452.23,128075.67,-0.0313,ON
2020-12-14,2466868.22,127502.26,-0.0443,ON
2020-12-15,2566920.6,129226.03,-0.0055,ON
2020-12-16,2579006.25,129428.84,-0.0008,ON
2020-12-17,2622269.98,130152.58,0.0,ON
2020-12-18,2590858.4,129632.89,-0.012,ON
2020-12-21,2563069.25,129169.41,-0.0226,ON
2020-12-22,2550108.76,128951.69,-0.0275,ON
2020-12-23,2556982.56,129067.55,-0.0249,ON
2020-12-24,2586825.7,129569.68,-0.0135,ON
2020-12-28,2653495.37,130682.8,0.0,ON
2020-12-29,2638308.62,130433.49,-0.0057,ON
2020-12-30,2649602.55,130619.61,-0.0015,ON
2020-12-31,2689988.28,131283.25,0.0,ON
2021-01-04,2580124.32,129495.97,-0.0408,ON
2021-01-05,2633431.9,130387.8,-0.021,ON
2021-01-06,2680665.51,131167.35,-0.0035,ON
2021-01-07,2800151.02,133116.2,0.0,ON
2021-01-08,2848014.02,133874.65,0.0,ON
2021-01-11,2790419.96,132972.22,-0.0202,ON
2021-01-12,2792187.67,133000.3,-0.0196,ON
2021-01-13,2814745.2,133358.46,-0.0117,ON
2021-01-14,2785174.94,132891.46,-0.0221,ON
2021-01-15,2724240.0,131922.32,-0.0435,ON
2021-01-19,2788412.95,132958.18,-0.0209,ON
2021-01-20,2904176.5,134798.14,0.0,ON
2021-01-21,2912119.25,134921.03,0.0,ON
2021-01-22,2881196.48,134443.47,-0.0106,ON
2021-01-25,2915284.94,134973.69,0.0,ON
2021-01-26,2901633.33,134763.0,-0.0047,ON
2021-01-27,2688881.55,131469.33,-0.0777,ON
2021-01-28,2758257.1,132600.01,-0.0539,ON
2021-01-29,2592598.4,129945.39,-0.1107,ON
2021-02-01,2722065.07,132108.42,-0.0663,ON
2021-02-02,2837536.71,133976.46,-0.0267,ON
2021-02-03,2844231.76,134081.83,-0.0244,ON
2021-02-04,2941211.54,135605.76,0.0,ON
2021-02-05,2975938.87,136139.47,0.0,ON
2021-02-08,3040415.49,137122.67,0.0,ON
2021-02-09,3034342.54,137031.37,-0.002,ON
2021-02-10,3030376.32,136971.66,-0.0033,ON
2021-02-11,3045059.33,137192.89,0.0,ON
2021-02-12,3090183.73,137870.57,0.0,ON
2021-02-16,3082156.03,137751.18,-0.0026,ON
2021-02-17,3084276.61,137782.77,-0.0019,ON
2021-02-18,3044900.08,137196.42,-0.0147,ON
2021-02-19,3028768.34,136954.14,-0.0199,ON
2021-02-22,2958877.9,135900.71,-0.0425,ON
2021-02-23,2969656.4,136065.72,-0.039,ON
2021-02-24,3067825.69,137565.05,-0.0072,ON
2021-02-25,2846064.71,134250.37,-0.079,ON
2021-02-26,2802071.16,133558.64,-0.0932,ON
2021-03-01,3005838.08,136796.11,-0.0273,ON
2021-03-02,2935472.69,135728.66,-0.0501,ON
2021-03-03,2818826.36,133930.85,-0.0878,ON
2021-03-04,2714175.5,132273.43,-0.1217,ON
2021-03-05,2863971.13,134706.82,-0.0732,ON
2021-03-08,2821196.56,134036.19,-0.087,ON
2021-03-09,2942034.23,135949.87,-0.0479,ON
2021-03-10,2996973.35,136796.11,-0.0302,ON
2021-03-11,3088132.49,138183.09,-0.0007,ON
2021-03-12,3100611.39,138369.22,0.0,ON
2021-03-15,3156081.75,139194.36,0.0,ON
2021-03-16,3144138.54,139018.78,-0.0038,ON
2021-03-17,3176304.15,139492.85,0.0,ON
2021-03-18,3037660.52,137463.26,-0.0436,ON
2021-03-19,3020797.78,137208.9,-0.049,ON
2021-03-22,3093162.77,138304.54,-0.0262,ON
2021-03-23,3020124.15,137215.95,-0.0492,ON
2021-03-24,2974066.21,136518.42,-0.0637,ON
2021-03-25,3024260.01,137286.43,-0.0479,ON
2021-03-26,3170466.91,139498.79,-0.0018,ON
2021-03-29,3165661.89,139428.32,-0.0034,ON
2021-03-30,3140467.08,139058.42,-0.0113,ON
2021-03-31,3178656.33,139622.09,0.0,ON
2021-04-01,3281635.97,141129.88,0.0,ON
2021-04-05,3422940.28,143155.52,0.0,ON
2021-04-06,3416875.58,143070.98,-0.0018,ON
2021-04-07,3428739.78,143236.57,0.0,ON
2021-04-08,3477566.79,143916.49,0.0,ON
2021-04-09,3553412.07,144962.76,0.0,ON
2021-04-12,3557297.82,145015.6,0.0,ON
2021-04-13,3588925.2,145445.37,0.0,ON
2021-04-14,3552156.66,144948.67,-0.0102,ON
2021-04-15,3666633.37,146505.78,0.0,ON
2021-04-16,3703398.66,146995.45,0.0,ON
2021-04-19,3648814.29,146273.26,-0.0147,ON
2021-04-20,3568669.32,145202.31,-0.0364,ON
2021-04-21,3669969.52,146576.21,-0.009,ON
2021-04-22,3569416.59,145237.54,-0.0362,ON
2021-04-23,3685520.78,146812.28,-0.0048,ON
2021-04-26,3708602.08,147118.76,0.0,ON
2021-04-27,3706203.43,147087.04,-0.0006,ON
2021-04-28,3703008.33,147044.77,-0.0015,ON
2021-04-29,3773803.77,147981.86,0.0,ON
2021-04-30,3699415.5,147009.53,-0.0197,ON
2021-05-03,3723354.37,147326.63,-0.0134,ON
2021-05-04,3654441.12,146417.7,-0.0316,ON
2021-05-05,3657871.59,146463.52,-0.0307,ON
2021-05-06,3745500.18,147633.09,-0.0075,ON
2021-05-07,3827279.29,148707.56,0.0,ON
2021-05-10,3713582.66,147235.01,-0.0297,ON
2021-05-11,3614153.23,145920.96,-0.0557,ON
2021-05-12,3383805.16,142820.87,-0.1159,ON
2021-05-13,3505747.54,144536.49,-0.084,ON
2021-05-14,3667244.07,146755.9,-0.0418,ON
2021-05-17,3639247.81,146382.45,-0.0491,ON
2021-05-18,3545187.31,145121.31,-0.0737,ON
2021-05-19,3517303.12,144740.83,-0.081,ON
2021-05-20,3630818.52,146297.93,-0.0513,ON
2021-05-21,3621898.92,146178.13,-0.0537,ON
2021-05-24,3732669.36,147668.34,-0.0247,ON
2021-05-25,3707823.07,147340.69,-0.0312,ON
2021-05-26,3729897.39,147633.09,-0.0254,ON
2021-05-27,3735770.42,147710.57,-0.0239,ON
2021-05-28,3755820.63,147974.83,-0.0187,ON
2021-06-01,3745896.08,147844.49,-0.0213,ON
2021-06-02,3763565.43,148076.95,-0.0166,ON
2021-06-03,3721662.18,147527.4,-0.0276,ON
2021-06-04,3823776.74,148876.68,-0.0009,ON
2021-06-07,3812646.74,148732.23,-0.0038,ON
2021-06-08,3815085.05,148763.94,-0.0032,ON
2021-06-09,3798009.56,148541.99,-0.0076,ON
2021-06-10,3850974.38,149232.48,0.0,ON
2021-06-11,3870067.97,149479.12,0.0,ON
2021-06-14,3896058.01,149813.74,0.0,ON
2021-06-15,3874621.58,149538.98,-0.0055,ON
2021-06-16,3809720.57,148704.04,-0.0222,ON
2021-06-17,3805931.98,148654.74,-0.0231,ON
2021-06-18,3651900.22,146649.32,-0.0627,ON
2021-06-21,3808741.24,148748.74,-0.0224,ON
2021-06-22,3869829.26,149543.99,-0.0067,ON
2021-06-23,3855835.87,149363.74,-0.0103,ON
2021-06-24,3924266.6,150247.34,0.0,ON
2021-06-25,3966083.94,150781.03,0.0,ON
2021-06-28,3990071.07,151085.0,0.0,ON
2021-06-29,3996508.53,151166.25,0.0,ON
2021-06-30,4006602.13,151293.52,0.0,ON
2021-07-01,4073151.71,152131.18,0.0,ON
2021-07-02,4166550.48,153293.98,0.0,ON
2021-07-06,4143784.93,153014.79,-0.0055,ON
2021-07-07,4187715.48,153555.52,0.0,ON
2021-07-08,4085352.38,152304.37,-0.0244,ON
2021-07-09,4216179.89,153930.15,0.0,ON
2021-07-12,4261489.39,154481.55,0.0,ON
2021-07-13,4217908.47,153954.94,-0.0102,ON
2021-07-14,4236788.19,154184.65,-0.0058,ON
2021-07-15,4193379.28,153658.07,-0.016,ON
2021-07-16,4094702.67,152452.8,-0.0391,ON
2021-07-19,3913292.02,150201.39,-0.0817,ON
2021-07-20,4081529.06,152353.83,-0.0422,ON
2021-07-21,4180664.53,153587.33,-0.019,ON
2021-07-22,4206932.02,153909.0,-0.0128,ON
2021-07-23,4336772.0,155492.38,0.0,ON
2021-07-26,4368709.97,155874.09,0.0,ON
2021-07-27,4308978.56,155163.69,-0.0137,ON
2021-07-28,4303676.41,155100.05,-0.0149,ON
2021-07-29,4357223.99,155743.31,-0.0026,ON
2021-07-30,4293743.73,154986.97,-0.0172,ON
2021-08-02,4266718.39,154661.8,-0.0233,ON
2021-08-03,4370853.75,155920.05,0.0,ON
2021-08-04,4306353.13,155153.08,-0.0148,ON
2021-08-05,4388167.11,156135.64,0.0,ON
2021-08-06,4409922.38,156393.66,0.0,ON
2021-08-09,4399158.88,156266.42,-0.0024,ON
2021-08-10,4415575.47,156460.81,0.0,ON
2021-08-11,4448491.21,156849.58,0.0,ON
2021-08-12,4488489.27,157319.68,0.0,ON
2021-08-13,4512992.53,157605.96,0.0,ON
2021-08-16,4544873.34,157977.08,0.0,ON
2021-08-17,4455493.02,156941.48,-0.0197,ON
2021-08-18,4309196.7,155223.75,-0.0519,ON
2021-08-19,4329215.55,155464.12,-0.0475,ON
2021-08-20,4432557.74,156701.14,-0.0247,ON
2021-08-23,4549531.15,158079.57,0.0,ON
2021-08-24,4571197.52,158330.51,0.0,ON
2021-08-25,4599974.09,158662.75,0.0,ON
2021-08-26,4518511.71,157726.15,-0.0177,ON
2021-08-27,4639706.42,159136.32,0.0,ON
2021-08-30,4700919.87,159836.16,0.0,ON
2021-08-31,4680025.42,159599.35,-0.0044,ON
2021-09-01,4687488.3,159684.19,-0.0029,ON
2021-09-02,4730754.31,160175.49,0.0,ON
2021-09-03,4727304.18,160136.55,-0.0007,ON
2021-09-07,4676598.13,159564.0,-0.0114,ON
2021-09-08,4659508.89,159369.64,-0.0151,ON
2021-09-09,4599675.78,158687.48,-0.0277,ON
2021-09-10,4490876.95,157436.3,-0.0507,ON
2021-09-13,4525357.84,157839.23,-0.0434,ON
2021-09-14,4452092.48,156987.43,-0.0589,ON
2021-09-15,4563655.63,158298.72,-0.0353,ON
2021-09-16,4541950.1,158047.76,-0.0399,ON
2021-09-17,4409217.85,156508.18,-0.068,ON
2021-09-20,4188660.0,153898.56,-0.1146,ON
2021-09-21,4176790.78,153753.2,-0.1171,ON
2021-09-22,4299020.37,155253.01,-0.0913,ON
2021-09-23,4455719.88,157139.34,-0.0581,ON
2021-09-24,4477739.27,157398.19,-0.0535,ON
2021-09-27,4439309.56,156947.9,-0.0616,ON
2021-09-28,4170926.58,153785.09,-0.1183,ON
2021-09-29,4191988.15,154043.94,-0.1139,ON
2021-09-30,4038280.27,152161.16,-0.1464,ON
2021-10-01,4182254.4,153969.46,-0.1159,ON
2021-10-04,4020449.48,151983.85,-0.1501,ON
2021-10-05,4145949.96,153565.27,-0.1236,ON
2021-10-06,4197641.52,154203.48,-0.1127,ON
2021-10-07,4306514.32,155536.66,-0.0897,ON
2021-10-08,4282953.34,155253.01,-0.0947,ON
2021-10-11,4189931.63,154129.03,-0.1143,ON
2021-10-12,4158991.23,153749.64,-0.1209,ON
2021-10-13,4203877.43,154302.76,-0.1114,ON
2021-10-14,4416015.27,156898.26,-0.0665,ON
2021-10-15,4516907.61,158093.14,-0.0452,ON
2021-10-18,4557027.21,158561.2,-0.0367,ON
2021-10-19,4662495.01,159784.45,-0.0144,ON
2021-10-20,4717434.67,160412.05,-0.0028,ON
2021-10-21,4754346.36,160830.43,0.0,ON
2021-10-22,4739569.41,160663.8,-0.0031,ON
2021-10-25,4815821.43,161525.41,0.0,ON
2021-10-26,4828822.43,161670.76,0.0,ON
2021-10-27,4764645.82,160954.55,-0.0133,ON
2021-10-28,4902565.21,162507.56,0.0,ON
2021-10-29,4932410.1,162837.32,0.0,ON
2021-11-01,4957864.21,163117.44,0.0,ON
2021-11-02,5017999.49,163776.94,0.0,ON
2021-11-03,5109907.02,164776.82,0.0,ON
2021-11-04,5182151.4,165553.37,0.0,ON
2021-11-05,5236088.93,166127.75,0.0,ON
2021-11-08,5249499.67,166269.58,0.0,ON
2021-11-09,5197446.17,165720.0,-0.0099,ON
2021-11-10,5072006.62,164386.8,-0.0338,ON
2021-11-11,5076929.51,164439.98,-0.0329,ON
2021-11-12,5191876.24,165681.01,-0.011,ON
2021-11-15,5197208.51,165737.73,-0.01,ON
2021-11-16,5258915.45,166393.67,0.0,ON
2021-11-17,5220590.4,165989.46,-0.0073,ON
2021-11-18,5273786.6,166553.26,0.0,ON
2021-11-19,5245494.3,166255.42,-0.0054,ON
2021-11-22,5201191.79,165787.37,-0.0138,ON
2021-11-23,5221882.02,166007.2,-0.0098,ON
2021-11-24,5263705.73,166450.4,-0.0019,ON
2021-11-26,4911515.68,162738.05,-0.0687,ON
2021-11-29,5092256.44,164734.27,-0.0344,ON
2021-11-30,4795011.28,161528.98,-0.0908,ON
2021-12-01,4635229.75,159734.8,-0.1211,ON
2021-12-02,4848215.82,162181.37,-0.0807,ON
2021-12-03,4721657.41,160770.17,-0.1047,ON
2021-12-06,4889416.56,162674.21,-0.0729,ON
2021-12-07,5192828.94,166039.12,-0.0154,ON
2021-12-08,5234078.07,166478.77,-0.0075,ON
2021-12-09,5128064.28,165354.78,-0.0276,ON
2021-12-10,5272884.32,166911.36,-0.0002,ON
2021-12-13,5132756.85,165432.8,-0.0267,ON
2021-12-14,5026817.3,164294.63,-0.0468,ON
2021-12-15,5262446.63,166861.7,-0.0022,ON
2021-12-16,5123226.14,165390.23,-0.0285,ON
2021-12-17,4959651.03,163630.03,-0.0596,ON
2021-12-20,4801435.43,161890.07,-0.0896,ON
2021-12-21,5057243.08,164765.09,-0.0411,ON
2021-12-22,5208939.69,166412.52,-0.0123,ON
2021-12-23,5306171.9,167447.96,0.0,ON
2021-12-27,5531450.19,169817.68,0.0,ON
2021-12-28,5517890.31,169678.91,-0.0025,ON
2021-12-29,5539064.8,169895.96,0.0,ON
2021-12-30,5493128.1,169426.3,-0.0083,ON
2021-12-31,5451597.47,168999.31,-0.0158,ON
